departamento,municipio,cod_municipio,armas_medios,fecha_hecho,genero_victima,grupo_etario,cantidad,tipo_delito,dimension_delito,anio_hecho,mes_hecho,dia_hecho
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-09-19,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,SEPTIEMBRE,MARTES
NARIÑO,PASTO,52001,ARMA BLANCA / CORTOPUNZANTE,2023-09-26,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,SEPTIEMBRE,MARTES
VALLE DEL CAUCA,CANDELARIA,76130,ARMA BLANCA / CORTOPUNZANTE,2023-10-17,FEMENINO,MENORES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,OCTUBRE,MARTES
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-03-26,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,MARZO,DOMINGO
NARIÑO,PASTO,52001,ARMA BLANCA / CORTOPUNZANTE,2023-10-25,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,OCTUBRE,MIERCOLES
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-07-01,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,JULIO,SABADO
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-09-09,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,SEPTIEMBRE,SABADO
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-06-02,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,JUNIO,VIERNES
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-10-17,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,OCTUBRE,MARTES
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-11-07,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,NOVIEMBRE,MARTES
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-06-01,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,JUNIO,JUEVES
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-11-11,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,NOVIEMBRE,SABADO
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-11-06,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,NOVIEMBRE,LUNES
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-11-25,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,NOVIEMBRE,SABADO
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-06-01,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,JUNIO,JUEVES
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-12-03,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,DICIEMBRE,DOMINGO
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-12-05,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,DICIEMBRE,MARTES
NARIÑO,PASTO,52001,ARMA BLANCA / CORTOPUNZANTE,2023-12-10,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,DICIEMBRE,DOMINGO
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-12-13,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,DICIEMBRE,MIERCOLES
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2023-11-17,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2023,NOVIEMBRE,VIERNES
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2024-02-01,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,FEBRERO,JUEVES
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,2024-02-19,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,FEBRERO,LUNES
VALLE DEL CAUCA,CALI,76001,ARMA DE FUEGO,2018-02-06,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,FEBRERO,MARTES
CAUCA,POPAYAN,19001,ARMA DE FUEGO,2018-09-30,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2018,SEPTIEMBRE,DOMINGO
VALLE DEL CAUCA,TULUA,76834,ARMA DE FUEGO,2018-12-13,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,DICIEMBRE,JUEVES
VALLE DEL CAUCA,BUENAVENTURA,76109,ARMA DE FUEGO,2018-03-05,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MARZO,LUNES
VALLE DEL CAUCA,CALI,76001,ARMA DE FUEGO,2019-09-02,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2019,SEPTIEMBRE,LUNES
VALLE DEL CAUCA,CALI,76001,ARMA DE FUEGO,2019-09-04,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2019,SEPTIEMBRE,MIERCOLES
CAUCA,CALOTO,19142,ARMA DE FUEGO,2019-08-15,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,VIOLENCIA_SEXUAL_DIRECTA,2019,AGOSTO,JUEVES
VALLE DEL CAUCA,CALI,76001,ARMA DE FUEGO,2020-03-17,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2020,MARZO,MARTES
CHOCO,QUIBDO,27001,ARMA DE FUEGO,2020-10-21,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2020,OCTUBRE,MIERCOLES
NARIÑO,ARBOLEDA,52051,ARMA DE FUEGO,2020-11-08,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2020,NOVIEMBRE,DOMINGO
NARIÑO,SANTA BARBARA,52696,ARMA DE FUEGO,2020-11-14,MASCULINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2020,NOVIEMBRE,SABADO
NARIÑO,SANTA BARBARA,52696,ARMA DE FUEGO,2020-11-14,MASCULINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2020,NOVIEMBRE,SABADO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-04-08,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,ABRIL,LUNES
CAUCA,SANTANDER DE QUILICHAO,19698,CONTUNDENTES,2024-03-07,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ABUSO_INCAPAZ_RESISTIR,2024,MARZO,JUEVES
CAUCA,POPAYAN,19001,CONTUNDENTES,2024-05-12,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,MAYO,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-05-16,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ABUSO_INCAPAZ_RESISTIR,2024,MAYO,JUEVES
CAUCA,POPAYAN,19001,CONTUNDENTES,2024-06-06,FEMENINO,MENORES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,JUNIO,JUEVES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-06-09,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ABUSO_INCAPAZ_RESISTIR,2024,JUNIO,DOMINGO
VALLE DEL CAUCA,FLORIDA,76275,CONTUNDENTES,2024-06-19,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,MIERCOLES
VALLE DEL CAUCA,FLORIDA,76275,CONTUNDENTES,2024-06-19,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,MIERCOLES
VALLE DEL CAUCA,TULUA,76834,CONTUNDENTES,2024-04-29,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,ABRIL,LUNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-07-28,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ABUSO_INCAPAZ_RESISTIR,2024,JULIO,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-07-27,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ABUSO_INCAPAZ_RESISTIR,2024,JULIO,SABADO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-07-17,FEMENINO,MENORES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,JULIO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-08-16,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,AGOSTO,VIERNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-09-01,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ABUSO_INCAPAZ_RESISTIR,2024,SEPTIEMBRE,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-08-26,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ABUSO_INCAPAZ_RESISTIR,2024,AGOSTO,LUNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-09-15,MASCULINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,SEPTIEMBRE,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-10-01,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,OCTUBRE,MARTES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-10-11,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,OCTUBRE,VIERNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-10-11,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,OCTUBRE,VIERNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-08-07,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,AGOSTO,MIERCOLES
VALLE DEL CAUCA,JAMUNDI,76364,CONTUNDENTES,2024-10-24,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ABUSO_INCAPAZ_RESISTIR,2024,OCTUBRE,JUEVES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-10-12,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,OCTUBRE,SABADO
VALLE DEL CAUCA,BUENAVENTURA,76109,CONTUNDENTES,2024-11-17,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,NOVIEMBRE,DOMINGO
CAUCA,POPAYAN,19001,CONTUNDENTES,2024-10-13,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ABUSO_INCAPAZ_RESISTIR,2024,OCTUBRE,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-12-09,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,DICIEMBRE,LUNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-12-04,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,DICIEMBRE,MIERCOLES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-11-17,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,NOVIEMBRE,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-12-15,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,DICIEMBRE,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-12-08,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,DICIEMBRE,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-12-15,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,DICIEMBRE,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-12-23,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,DICIEMBRE,LUNES
VALLE DEL CAUCA,BUENAVENTURA,76109,CONTUNDENTES,2024-12-27,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,DICIEMBRE,VIERNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2024-12-27,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,DICIEMBRE,VIERNES
CAUCA,POPAYAN,19001,CONTUNDENTES,2025-01-10,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ABUSO_INCAPAZ_RESISTIR,2025,ENERO,VIERNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-01-10,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,ENERO,VIERNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-01-10,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,ENERO,VIERNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-01-16,MASCULINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,ENERO,JUEVES
CAUCA,BUENOS AIRES,19110,CONTUNDENTES,2025-01-18,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,ENERO,SABADO
CAUCA,POPAYAN,19001,CONTUNDENTES,2025-01-29,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,ENERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-01-30,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,ENERO,JUEVES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-02-13,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,FEBRERO,JUEVES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-02-14,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,FEBRERO,VIERNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-02-26,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,FEBRERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-02-26,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,FEBRERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-03-09,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,MARZO,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-03-05,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,MARZO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-03-09,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,MARZO,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-03-20,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,MARZO,JUEVES
NARIÑO,PASTO,52001,CONTUNDENTES,2025-04-07,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,ABRIL,LUNES
CAUCA,POPAYAN,19001,CONTUNDENTES,2025-01-15,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,ENERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-04-09,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,ABRIL,MIERCOLES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-01-01,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,ENERO,MIERCOLES
CAUCA,MORALES,19473,CONTUNDENTES,2025-03-18,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,MARZO,MARTES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-03-05,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,MARZO,MIERCOLES
CAUCA,CALDONO,19137,CONTUNDENTES,2025-03-14,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,MARZO,VIERNES
NARIÑO,PASTO,52001,CONTUNDENTES,2025-01-01,MASCULINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ABUSO_INCAPAZ_RESISTIR,2025,ENERO,MIERCOLES
CAUCA,TORIBIO,19821,CONTUNDENTES,2025-04-10,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ABUSO_INCAPAZ_RESISTIR,2025,ABRIL,JUEVES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-02-24,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,FEBRERO,LUNES
CAUCA,CAJIBIO,19130,CONTUNDENTES,2025-01-01,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,ENERO,MIERCOLES
CAUCA,SANTANDER DE QUILICHAO,19698,CONTUNDENTES,2025-03-05,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,MARZO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-08-29,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,AGOSTO,VIERNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-09-09,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,SEPTIEMBRE,MARTES
CAUCA,POPAYAN,19001,CONTUNDENTES,2025-10-06,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,OCTUBRE,LUNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-11-22,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,NOVIEMBRE,SABADO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-11-30,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,NOVIEMBRE,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-11-21,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,NOVIEMBRE,VIERNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-11-30,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,NOVIEMBRE,DOMINGO
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-12-10,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,DICIEMBRE,MIERCOLES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-12-12,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,DICIEMBRE,VIERNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-11-10,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,NOVIEMBRE,LUNES
VALLE DEL CAUCA,CALI,76001,CONTUNDENTES,2025-12-24,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2025,DICIEMBRE,MIERCOLES
NARIÑO,PASTO,52001,CONTUNDENTES,2018-01-27,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2018,ENERO,SABADO
CAUCA,POPAYAN,19001,CONTUNDENTES,2018-01-17,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2018,ENERO,MIERCOLES
CAUCA,POPAYAN,19001,CONTUNDENTES,2018-01-17,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2018,ENERO,MIERCOLES
